county,town,village,office,number,candidates,votes
南投縣,南投市,營北里,280,2,蔡英文/陳建仁,239
南投縣,南投市,營北里,280,3,宋楚瑜/徐欣瑩,119
南投縣,南投市,營南里,273,1,朱立倫/王如玄,252
南投縣,南投市,營南里,273,2,蔡英文/陳建仁,396
南投縣,南投市,營南里,273,3,宋楚瑜/徐欣瑩,208
南投縣,南投市,營南里,274,1,朱立倫/王如玄,237
南投縣,南投市,營南里,274,2,蔡英文/陳建仁,287
南投縣,南投市,營南里,274,3,宋楚瑜/徐欣瑩,165
南投縣,南投市,福山里,316,1,朱立倫/王如玄,144
南投縣,南投市,福山里,316,2,蔡英文/陳建仁,347
南投縣,南投市,福山里,316,3,宋楚瑜/徐欣瑩,90
南投縣,南投市,福山里,317,1,朱立倫/王如玄,223
南投縣,南投市,福山里,317,2,蔡英文/陳建仁,292
南投縣,南投市,福山里,317,3,宋楚瑜/徐欣瑩,88
南投縣,南投市,福興里,311,1,朱立倫/王如玄,279
南投縣,南投市,福興里,311,2,蔡英文/陳建仁,537
南投縣,南投市,福興里,311,3,宋楚瑜/徐欣瑩,178
南投縣,南投市,福興里,312,1,朱立倫/王如玄,243
南投縣,南投市,福興里,312,2,蔡英文/陳建仁,483
南投縣,南投市,福興里,312,3,宋楚瑜/徐欣瑩,169
南投縣,南投市,軍功里,268,1,朱立倫/王如玄,250
南投縣,南投市,軍功里,268,2,蔡英文/陳建仁,368
南投縣,南投市,軍功里,268,3,宋楚瑜/徐欣瑩,138
南投縣,南投市,軍功里,269,1,朱立倫/王如玄,254
南投縣,南投市,軍功里,269,2,蔡英文/陳建仁,477
南投縣,南投市,軍功里,269,3,宋楚瑜/徐欣瑩,186
南投縣,南投市,軍功里,270,1,朱立倫/王如玄,257
南投縣,南投市,軍功里,270,2,蔡英文/陳建仁,405
南投縣,南投市,軍功里,270,3,宋楚瑜/徐欣瑩,180
南投縣,南投市,軍功里,271,1,朱立倫/王如玄,73
南投縣,南投市,軍功里,271,2,蔡英文/陳建仁,118
南投縣,南投市,軍功里,271,3,宋楚瑜/徐欣瑩,40
南投縣,南投市,鳳山里,313,1,朱立倫/王如玄,160
南投縣,南投市,鳳山里,313,2,蔡英文/陳建仁,473
南投縣,南投市,鳳山里,313,3,宋楚瑜/徐欣瑩,84
南投縣,南投市,鳳鳴里,315,1,朱立倫/王如玄,77
南投縣,南投市,鳳鳴里,315,2,蔡英文/陳建仁,290
南投縣,南投市,鳳鳴里,315,3,宋楚瑜/徐欣瑩,41
南投縣,南投市,龍泉里,237,1,朱立倫/王如玄,187
南投縣,南投市,龍泉里,237,2,蔡英文/陳建仁,348
南投縣,南投市,龍泉里,237,3,宋楚瑜/徐欣瑩,77
南投縣,名間鄉,三崙村,345,1,朱立倫/王如玄,176
南投縣,名間鄉,三崙村,345,2,蔡英文/陳建仁,431
南投縣,名間鄉,三崙村,345,3,宋楚瑜/徐欣瑩,102
南投縣,名間鄉,三崙村,346,1,朱立倫/王如玄,64
南投縣,名間鄉,三崙村,346,2,蔡英文/陳建仁,204
南投縣,名間鄉,三崙村,346,3,宋楚瑜/徐欣瑩,22
南投縣,名間鄉,中山村,323,1,朱立倫/王如玄,195
南投縣,名間鄉,中山村,323,2,蔡英文/陳建仁,327
南投縣,名間鄉,中山村,323,3,宋楚瑜/徐欣瑩,103
南投縣,名間鄉,中山村,324,1,朱立倫/王如玄,188
南投縣,名間鄉,中山村,324,2,蔡英文/陳建仁,485
南投縣,名間鄉,中山村,324,3,宋楚瑜/徐欣瑩,117
南投縣,名間鄉,中正村,319,1,朱立倫/王如玄,140
南投縣,名間鄉,中正村,319,2,蔡英文/陳建仁,338
南投縣,名間鄉,中正村,319,3,宋楚瑜/徐欣瑩,76
南投縣,名間鄉,中正村,320,1,朱立倫/王如玄,123
南投縣,名間鄉,中正村,320,2,蔡英文/陳建仁,312
南投縣,名間鄉,中正村,320,3,宋楚瑜/徐欣瑩,52
南投縣,名間鄉,中正村,321,1,朱立倫/王如玄,154
南投縣,名間鄉,中正村,321,2,蔡英文/陳建仁,318
南投縣,名間鄉,中正村,321,3,宋楚瑜/徐欣瑩,62
南投縣,名間鄉,中正村,322,1,朱立倫/王如玄,161
南投縣,名間鄉,中正村,322,2,蔡英文/陳建仁,269
南投縣,名間鄉,中正村,322,3,宋楚瑜/徐欣瑩,78
南投縣,名間鄉,仁和村,335,1,朱立倫/王如玄,217
南投縣,名間鄉,仁和村,335,2,蔡英文/陳建仁,280
南投縣,名間鄉,仁和村,335,3,宋楚瑜/徐欣瑩,45
南投縣,名間鄉,南雅村,318,1,朱立倫/王如玄,197
南投縣,名間鄉,南雅村,318,2,蔡英文/陳建仁,369
南投縣,名間鄉,南雅村,318,3,宋楚瑜/徐欣瑩,99
南投縣,名間鄉,埔中村,351,1,朱立倫/王如玄,135
南投縣,名間鄉,埔中村,351,2,蔡英文/陳建仁,383
南投縣,名間鄉,埔中村,351,3,宋楚瑜/徐欣瑩,56
南投縣,名間鄉,大坑村,338,1,朱立倫/王如玄,97
南投縣,名間鄉,大坑村,338,2,蔡英文/陳建仁,327
南投縣,名間鄉,大坑村,338,3,宋楚瑜/徐欣瑩,59
南投縣,名間鄉,大庄村,339,1,朱立倫/王如玄,114
南投縣,名間鄉,大庄村,339,2,蔡英文/陳建仁,462
南投縣,名間鄉,大庄村,339,3,宋楚瑜/徐欣瑩,72
南投縣,名間鄉,大庄村,340,1,朱立倫/王如玄,116
南投縣,名間鄉,大庄村,340,2,蔡英文/陳建仁,442
南投縣,名間鄉,大庄村,340,3,宋楚瑜/徐欣瑩,52
南投縣,名間鄉,崁腳村,350,1,朱立倫/王如玄,195
南投縣,名間鄉,崁腳村,350,2,蔡英文/陳建仁,299
南投縣,名間鄉,崁腳村,350,3,宋楚瑜/徐欣瑩,87
南投縣,名間鄉,廍下村,341,1,朱立倫/王如玄,145
南投縣,名間鄉,廍下村,341,2,蔡英文/陳建仁,356
南投縣,名間鄉,廍下村,341,3,宋楚瑜/徐欣瑩,73
南投縣,名間鄉,新光村,353,1,朱立倫/王如玄,101
南投縣,名間鄉,新光村,353,2,蔡英文/陳建仁,314
南投縣,名間鄉,新光村,353,3,宋楚瑜/徐欣瑩,52
南投縣,名間鄉,新光村,354,1,朱立倫/王如玄,162
南投縣,名間鄉,新光村,354,2,蔡英文/陳建仁,380
南投縣,名間鄉,新光村,354,3,宋楚瑜/徐欣瑩,85
南投縣,名間鄉,新厝村,352,1,朱立倫/王如玄,142
南投縣,名間鄉,新厝村,352,2,蔡英文/陳建仁,304
南投縣,名間鄉,新厝村,352,3,宋楚瑜/徐欣瑩,69
南投縣,名間鄉,新民村,327,1,朱立倫/王如玄,147
南投縣,名間鄉,新民村,327,2,蔡英文/陳建仁,389
南投縣,名間鄉,新民村,327,3,宋楚瑜/徐欣瑩,105
南投縣,名間鄉,新街村,329,1,朱立倫/王如玄,121
南投縣,名間鄉,新街村,329,2,蔡英文/陳建仁,384
南投縣,名間鄉,新街村,329,3,宋楚瑜/徐欣瑩,57
南投縣,名間鄉,新街村,330,1,朱立倫/王如玄,174
南投縣,名間鄉,新街村,330,2,蔡英文/陳建仁,412
南投縣,名間鄉,新街村,330,3,宋楚瑜/徐欣瑩,97
南投縣,名間鄉,新街村,331,1,朱立倫/王如玄,123
南投縣,名間鄉,新街村,331,2,蔡英文/陳建仁,441
南投縣,名間鄉,新街村,331,3,宋楚瑜/徐欣瑩,64
南投縣,名間鄉,新街村,332,1,朱立倫/王如玄,242
南投縣,名間鄉,新街村,332,2,蔡英文/陳建仁,434
南投縣,名間鄉,新街村,332,3,宋楚瑜/徐欣瑩,122
南投縣,名間鄉,東湖村,333,1,朱立倫/王如玄,104
南投縣,名間鄉,東湖村,333,2,蔡英文/陳建仁,330
南投縣,名間鄉,東湖村,333,3,宋楚瑜/徐欣瑩,58
南投縣,名間鄉,東湖村,334,1,朱立倫/王如玄,147
南投縣,名間鄉,東湖村,334,2,蔡英文/陳建仁,327
南投縣,名間鄉,東湖村,334,3,宋楚瑜/徐欣瑩,73
南投縣,名間鄉,松山村,347,1,朱立倫/王如玄,127
南投縣,名間鄉,松山村,347,2,蔡英文/陳建仁,373
南投縣,名間鄉,松山村,347,3,宋楚瑜/徐欣瑩,75
南投縣,名間鄉,松山村,348,1,朱立倫/王如玄,126
南投縣,名間鄉,松山村,348,2,蔡英文/陳建仁,234
南投縣,名間鄉,松山村,348,3,宋楚瑜/徐欣瑩,45
南投縣,名間鄉,松柏村,349,1,朱立倫/王如玄,147
南投縣,名間鄉,松柏村,349,2,蔡英文/陳建仁,519
南投縣,名間鄉,松柏村,349,3,宋楚瑜/徐欣瑩,97
南投縣,名間鄉,濁水村,325,1,朱立倫/王如玄,113
南投縣,名間鄉,濁水村,325,2,蔡英文/陳建仁,273
南投縣,名間鄉,濁水村,325,3,宋楚瑜/徐欣瑩,59
南投縣,名間鄉,濁水村,326,1,朱立倫/王如玄,144
南投縣,名間鄉,濁水村,326,2,蔡英文/陳建仁,293
南投縣,名間鄉,濁水村,326,3,宋楚瑜/徐欣瑩,51
南投縣,名間鄉,炭寮村,328,1,朱立倫/王如玄,169
南投縣,名間鄉,炭寮村,328,2,蔡英文/陳建仁,404
南投縣,名間鄉,炭寮村,328,3,宋楚瑜/徐欣瑩,73
南投縣,名間鄉,田仔村,337,1,朱立倫/王如玄,183
南投縣,名間鄉,田仔村,337,2,蔡英文/陳建仁,539
南投縣,名間鄉,田仔村,337,3,宋楚瑜/徐欣瑩,85
南投縣,名間鄉,竹圍村,344,1,朱立倫/王如玄,143
南投縣,名間鄉,竹圍村,344,2,蔡英文/陳建仁,431
南投縣,名間鄉,竹圍村,344,3,宋楚瑜/徐欣瑩,49
南投縣,名間鄉,萬丹村,336,1,朱立倫/王如玄,123
南投縣,名間鄉,萬丹村,336,2,蔡英文/陳建仁,405
南投縣,名間鄉,萬丹村,336,3,宋楚瑜/徐欣瑩,72
南投縣,名間鄉,赤水村,342,1,朱立倫/王如玄,127
南投縣,名間鄉,赤水村,342,2,蔡英文/陳建仁,319
南投縣,名間鄉,赤水村,342,3,宋楚瑜/徐欣瑩,32
南投縣,名間鄉,赤水村,343,1,朱立倫/王如玄,77
南投縣,名間鄉,赤水村,343,2,蔡英文/陳建仁,231
南投縣,名間鄉,赤水村,343,3,宋楚瑜/徐欣瑩,37
南投縣,國姓鄉,乾溝村,88,1,朱立倫/王如玄,171
南投縣,國姓鄉,乾溝村,88,2,蔡英文/陳建仁,268
南投縣,國姓鄉,乾溝村,88,3,宋楚瑜/徐欣瑩,71
南投縣,國姓鄉,北山村,91,1,朱立倫/王如玄,182
南投縣,國姓鄉,北山村,91,2,蔡英文/陳建仁,337
南投縣,國姓鄉,北山村,91,3,宋楚瑜/徐欣瑩,151
南投縣,國姓鄉,北山村,92,1,朱立倫/王如玄,70
南投縣,國姓鄉,北山村,92,2,蔡英文/陳建仁,150
南投縣,國姓鄉,北山村,92,3,宋楚瑜/徐欣瑩,35
南投縣,國姓鄉,北港村,84,1,朱立倫/王如玄,160
南投縣,國姓鄉,北港村,84,2,蔡英文/陳建仁,289
南投縣,國姓鄉,北港村,84,3,宋楚瑜/徐欣瑩,130
南投縣,國姓鄉,北港村,85,1,朱立倫/王如玄,146
南投縣,國姓鄉,北港村,85,2,蔡英文/陳建仁,281
南投縣,國姓鄉,北港村,85,3,宋楚瑜/徐欣瑩,93
南投縣,國姓鄉,南港村,93,1,朱立倫/王如玄,227
南投縣,國姓鄉,南港村,93,2,蔡英文/陳建仁,270
南投縣,國姓鄉,南港村,93,3,宋楚瑜/徐欣瑩,104
南投縣,國姓鄉,南港村,94,1,朱立倫/王如玄,111
南投縣,國姓鄉,南港村,94,2,蔡英文/陳建仁,170
南投縣,國姓鄉,南港村,94,3,宋楚瑜/徐欣瑩,70
南投縣,國姓鄉,國姓村,75,1,朱立倫/王如玄,192
南投縣,國姓鄉,國姓村,75,2,蔡英文/陳建仁,310
南投縣,國姓鄉,國姓村,75,3,宋楚瑜/徐欣瑩,93
南投縣,國姓鄉,國姓村,76,1,朱立倫/王如玄,138
南投縣,國姓鄉,國姓村,76,2,蔡英文/陳建仁,232
南投縣,國姓鄉,國姓村,76,3,宋楚瑜/徐欣瑩,59
南投縣,國姓鄉,大旗村,79,1,朱立倫/王如玄,123
南投縣,國姓鄉,大旗村,79,2,蔡英文/陳建仁,242
南投縣,國姓鄉,大旗村,79,3,宋楚瑜/徐欣瑩,58
南投縣,國姓鄉,大石村,90,1,朱立倫/王如玄,126
南投縣,國姓鄉,大石村,90,2,蔡英文/陳建仁,243
南投縣,國姓鄉,大石村,90,3,宋楚瑜/徐欣瑩,100
南投縣,國姓鄉,柑林村,89,1,朱立倫/王如玄,233
南投縣,國姓鄉,柑林村,89,2,蔡英文/陳建仁,346
南投縣,國姓鄉,柑林村,89,3,宋楚瑜/徐欣瑩,121
南投縣,國姓鄉,石門村,77,1,朱立倫/王如玄,117
南投縣,國姓鄉,石門村,77,2,蔡英文/陳建仁,243
南投縣,國姓鄉,石門村,77,3,宋楚瑜/徐欣瑩,82
南投縣,國姓鄉,石門村,78,1,朱立倫/王如玄,202
南投縣,國姓鄉,石門村,78,2,蔡英文/陳建仁,261
南投縣,國姓鄉,石門村,78,3,宋楚瑜/徐欣瑩,106
南投縣,國姓鄉,福龜村,86,1,朱立倫/王如玄,216
南投縣,國姓鄉,福龜村,86,2,蔡英文/陳建仁,249
南投縣,國姓鄉,福龜村,86,3,宋楚瑜/徐欣瑩,94
南投縣,國姓鄉,福龜村,87,1,朱立倫/王如玄,188
南投縣,國姓鄉,福龜村,87,2,蔡英文/陳建仁,264
南投縣,國姓鄉,福龜村,87,3,宋楚瑜/徐欣瑩,112
南投縣,國姓鄉,長流村,80,1,朱立倫/王如玄,141
南投縣,國姓鄉,長流村,80,2,蔡英文/陳建仁,182
南投縣,國姓鄉,長流村,80,3,宋楚瑜/徐欣瑩,59
南投縣,國姓鄉,長流村,81,1,朱立倫/王如玄,162
南投縣,國姓鄉,長流村,81,2,蔡英文/陳建仁,212
南投縣,國姓鄉,長流村,81,3,宋楚瑜/徐欣瑩,78
南投縣,國姓鄉,長福村,83,1,朱立倫/王如玄,153
南投縣,國姓鄉,長福村,83,2,蔡英文/陳建仁,192
南投縣,國姓鄉,長福村,83,3,宋楚瑜/徐欣瑩,48
南投縣,國姓鄉,長豐村,82,1,朱立倫/王如玄,177
南投縣,國姓鄉,長豐村,82,2,蔡英文/陳建仁,181
南投縣,國姓鄉,長豐村,82,3,宋楚瑜/徐欣瑩,60
南投縣,埔里鎮,一新里,154,1,朱立倫/王如玄,426
南投縣,埔里鎮,一新里,154,2,蔡英文/陳建仁,239
南投縣,埔里鎮,一新里,154,3,宋楚瑜/徐欣瑩,50
南投縣,埔里鎮,北安里,118,1,朱立倫/王如玄,238
南投縣,埔里鎮,北安里,118,2,蔡英文/陳建仁,269
南投縣,埔里鎮,北安里,118,3,宋楚瑜/徐欣瑩,109
南投縣,埔里鎮,北安里,119,1,朱立倫/王如玄,239
南投縣,埔里鎮,北安里,119,2,蔡英文/陳建仁,332
南投縣,埔里鎮,北安里,119,3,宋楚瑜/徐欣瑩,110
南投縣,埔里鎮,北安里,120,1,朱立倫/王如玄,240
南投縣,埔里鎮,北安里,120,2,蔡英文/陳建仁,303
南投縣,埔里鎮,北安里,120,3,宋楚瑜/徐欣瑩,103
南投縣,埔里鎮,北梅里,121,1,朱立倫/王如玄,220
南投縣,埔里鎮,北梅里,121,2,蔡英文/陳建仁,255
南投縣,埔里鎮,北梅里,121,3,宋楚瑜/徐欣瑩,100
南投縣,埔里鎮,北梅里,122,1,朱立倫/王如玄,218
南投縣,埔里鎮,北梅里,122,2,蔡英文/陳建仁,279
南投縣,埔里鎮,北梅里,122,3,宋楚瑜/徐欣瑩,92
南投縣,埔里鎮,北梅里,123,1,朱立倫/王如玄,194
南投縣,埔里鎮,北梅里,123,2,蔡英文/陳建仁,327
南投縣,埔里鎮,北梅里,123,3,宋楚瑜/徐欣瑩,115
南投縣,埔里鎮,北門里,116,1,朱立倫/王如玄,287
南投縣,埔里鎮,北門里,116,2,蔡英文/陳建仁,343
南投縣,埔里鎮,北門里,116,3,宋楚瑜/徐欣瑩,105
南投縣,埔里鎮,北門里,117,1,朱立倫/王如玄,243
南投縣,埔里鎮,北門里,117,2,蔡英文/陳建仁,329
南投縣,埔里鎮,北門里,117,3,宋楚瑜/徐欣瑩,107
南投縣,埔里鎮,南村里,146,1,朱立倫/王如玄,221
南投縣,埔里鎮,南村里,146,2,蔡英文/陳建仁,378
南投縣,埔里鎮,南村里,146,3,宋楚瑜/徐欣瑩,142
南投縣,埔里鎮,南門里,115,1,朱立倫/王如玄,206
南投縣,埔里鎮,南門里,115,2,蔡英文/陳建仁,281
南投縣,埔里鎮,南門里,115,3,宋楚瑜/徐欣瑩,69
南投縣,埔里鎮,史港里,158,1,朱立倫/王如玄,150
南投縣,埔里鎮,史港里,158,2,蔡英文/陳建仁,172
南投縣,埔里鎮,史港里,158,3,宋楚瑜/徐欣瑩,56
南投縣,埔里鎮,合成里,155,1,朱立倫/王如玄,228
南投縣,埔里鎮,合成里,155,2,蔡英文/陳建仁,470
南投縣,埔里鎮,合成里,155,3,宋楚瑜/徐欣瑩,122
南投縣,埔里鎮,合成里,156,1,朱立倫/王如玄,71
南投縣,埔里鎮,合成里,156,2,蔡英文/陳建仁,101
南投縣,埔里鎮,合成里,156,3,宋楚瑜/徐欣瑩,20
南投縣,埔里鎮,同聲里,131,1,朱立倫/王如玄,252
南投縣,埔里鎮,同聲里,131,2,蔡英文/陳建仁,343
南投縣,埔里鎮,同聲里,131,3,宋楚瑜/徐欣瑩,123
南投縣,埔里鎮,同聲里,132,1,朱立倫/王如玄,227
南投縣,埔里鎮,同聲里,132,2,蔡英文/陳建仁,306
南投縣,埔里鎮,同聲里,132,3,宋楚瑜/徐欣瑩,120
南投縣,埔里鎮,向善里,153,1,朱立倫/王如玄,148
南投縣,埔里鎮,向善里,153,2,蔡英文/陳建仁,199
南投縣,埔里鎮,向善里,153,3,宋楚瑜/徐欣瑩,52
南投縣,埔里鎮,大城里,137,1,朱立倫/王如玄,219
南投縣,埔里鎮,大城里,137,2,蔡英文/陳建仁,217
南投縣,埔里鎮,大城里,137,3,宋楚瑜/徐欣瑩,98
南投縣,埔里鎮,大城里,138,1,朱立倫/王如玄,194
南投縣,埔里鎮,大城里,138,2,蔡英文/陳建仁,294
南投縣,埔里鎮,大城里,138,3,宋楚瑜/徐欣瑩,69
南投縣,埔里鎮,大城里,139,1,朱立倫/王如玄,220
南投縣,埔里鎮,大城里,139,2,蔡英文/陳建仁,272
南投縣,埔里鎮,大城里,139,3,宋楚瑜/徐欣瑩,115
南投縣,埔里鎮,大城里,140,1,朱立倫/王如玄,175
南投縣,埔里鎮,大城里,140,2,蔡英文/陳建仁,274
南投縣,埔里鎮,大城里,140,3,宋楚瑜/徐欣瑩,84
南投縣,埔里鎮,大城里,141,1,朱立倫/王如玄,232
南投縣,埔里鎮,大城里,141,2,蔡英文/陳建仁,269
南投縣,埔里鎮,大城里,141,3,宋楚瑜/徐欣瑩,102
南投縣,埔里鎮,大城里,142,1,朱立倫/王如玄,206
南投縣,埔里鎮,大城里,142,2,蔡英文/陳建仁,257
南投縣,埔里鎮,大城里,142,3,宋楚瑜/徐欣瑩,98
南投縣,埔里鎮,大湳里,126,1,朱立倫/王如玄,95
南投縣,埔里鎮,大湳里,126,2,蔡英文/陳建仁,272
南投縣,埔里鎮,大湳里,126,3,宋楚瑜/徐欣瑩,62
南投縣,埔里鎮,大湳里,127,1,朱立倫/王如玄,163
南投縣,埔里鎮,大湳里,127,2,蔡英文/陳建仁,245
南投縣,埔里鎮,大湳里,127,3,宋楚瑜/徐欣瑩,89
南投縣,埔里鎮,廣成里,157,1,朱立倫/王如玄,263
南投縣,埔里鎮,廣成里,157,2,蔡英文/陳建仁,363
南投縣,埔里鎮,廣成里,157,3,宋楚瑜/徐欣瑩,68
南投縣,埔里鎮,愛蘭里,147,1,朱立倫/王如玄,164
南投縣,埔里鎮,愛蘭里,147,2,蔡英文/陳建仁,183
南投縣,埔里鎮,愛蘭里,147,3,宋楚瑜/徐欣瑩,88
南投縣,埔里鎮,愛蘭里,148,1,朱立倫/王如玄,152
南投縣,埔里鎮,愛蘭里,148,2,蔡英文/陳建仁,198
南投縣,埔里鎮,愛蘭里,148,3,宋楚瑜/徐欣瑩,78
南投縣,埔里鎮,成功里,145,1,朱立倫/王如玄,69
南投縣,埔里鎮,成功里,145,2,蔡英文/陳建仁,86
南投縣,埔里鎮,成功里,145,3,宋楚瑜/徐欣瑩,27
南投縣,埔里鎮,房里里,151,1,朱立倫/王如玄,173
南投縣,埔里鎮,房里里,151,2,蔡英文/陳建仁,285
南投縣,埔里鎮,房里里,151,3,宋楚瑜/徐欣瑩,126
南投縣,埔里鎮,房里里,152,1,朱立倫/王如玄,53
南投縣,埔里鎮,房里里,152,2,蔡英文/陳建仁,119
南投縣,埔里鎮,房里里,152,3,宋楚瑜/徐欣瑩,47
南投縣,埔里鎮,東門里,95,1,朱立倫/王如玄,144
南投縣,埔里鎮,東門里,95,2,蔡英文/陳建仁,230
南投縣,埔里鎮,東門里,95,3,宋楚瑜/徐欣瑩,71
南投縣,埔里鎮,東門里,96,1,朱立倫/王如玄,206
南投縣,埔里鎮,東門里,96,2,蔡英文/陳建仁,248
南投縣,埔里鎮,東門里,96,3,宋楚瑜/徐欣瑩,74
南投縣,埔里鎮,東門里,97,1,朱立倫/王如玄,241
南投縣,埔里鎮,東門里,97,2,蔡英文/陳建仁,332
南投縣,埔里鎮,東門里,97,3,宋楚瑜/徐欣瑩,96
南投縣,埔里鎮,杷城里,98,1,朱立倫/王如玄,225
南投縣,埔里鎮,杷城里,98,2,蔡英文/陳建仁,400
南投縣,埔里鎮,杷城里,98,3,宋楚瑜/徐欣瑩,113
南投縣,埔里鎮,杷城里,99,1,朱立倫/王如玄,279
南投縣,埔里鎮,杷城里,99,2,蔡英文/陳建仁,400
南投縣,埔里鎮,杷城里,99,3,宋楚瑜/徐欣瑩,142
南投縣,埔里鎮,枇杷里,100,1,朱立倫/王如玄,220
南投縣,埔里鎮,枇杷里,100,2,蔡英文/陳建仁,309
南投縣,埔里鎮,枇杷里,100,3,宋楚瑜/徐欣瑩,129
南投縣,埔里鎮,枇杷里,101,1,朱立倫/王如玄,191
南投縣,埔里鎮,枇杷里,101,2,蔡英文/陳建仁,241
南投縣,埔里鎮,枇杷里,101,3,宋楚瑜/徐欣瑩,72
南投縣,埔里鎮,枇杷里,102,1,朱立倫/王如玄,129
南投縣,埔里鎮,枇杷里,102,2,蔡英文/陳建仁,363
南投縣,埔里鎮,枇杷里,102,3,宋楚瑜/徐欣瑩,125
南投縣,埔里鎮,枇杷里,103,1,朱立倫/王如玄,289
南投縣,埔里鎮,枇杷里,103,2,蔡英文/陳建仁,312
南投縣,埔里鎮,枇杷里,103,3,宋楚瑜/徐欣瑩,137
南投縣,埔里鎮,枇杷里,104,1,朱立倫/王如玄,259
南投縣,埔里鎮,枇杷里,104,2,蔡英文/陳建仁,325
南投縣,埔里鎮,枇杷里,104,3,宋楚瑜/徐欣瑩,152
南投縣,埔里鎮,枇杷里,105,1,朱立倫/王如玄,232
南投縣,埔里鎮,枇杷里,105,2,蔡英文/陳建仁,411
南投縣,埔里鎮,枇杷里,105,3,宋楚瑜/徐欣瑩,107
南投縣,埔里鎮,桃米里,144,1,朱立倫/王如玄,206
南投縣,埔里鎮,桃米里,144,2,蔡英文/陳建仁,296
南投縣,埔里鎮,桃米里,144,3,宋楚瑜/徐欣瑩,82
南投縣,埔里鎮,水頭里,106,1,朱立倫/王如玄,146
南投縣,埔里鎮,水頭里,106,2,蔡英文/陳建仁,361
南投縣,埔里鎮,水頭里,106,3,宋楚瑜/徐欣瑩,89
南投縣,埔里鎮,水頭里,107,1,朱立倫/王如玄,197
南投縣,埔里鎮,水頭里,107,2,蔡英文/陳建仁,312
